CIAD;ICAO;NOME_AERO;LONG;LAT;UF;CIDADE;IBGE
BA0182;SWNB;Luís Eduardo Magalhães;-45,71138889;-12,06833333;BA;Luís Eduardo Magalhães;2919553
BA0183;SWNE;Nelson Saldanha;-39,36666667;-17,88444444;BA;Nova Viçosa;2923001
BA0184;SWRH;Fazenda Aurora;-46,15888889;-12,70472222;BA;São Desidério;2928901
BA0185;SWUB;Belo Horizonte;-38,29333333;-12,16333333;BA;Araças;2902054
BA0186;SWVI;Fazenda Centúria Vitória;-46,04416667;-11,23083333;BA;Formosa do Rio Preto;2911105
BA0187;SWXF;Fazenda Triflora;-45,67944444;-12,44888889;BA;São Desidério;2928901
BA0188;SWYU;Fazenda Sagarana;-46,16305556;-13,74416667;BA;Correntina;2909307
BA0189;SDCS;Veracel;-39,41277778;-16,09194444;BA;Belmonte;2903409
BA0190;SDUO;Parque Logístico do Sudoeste;-40,87;-14,91166667;BA;Vitória da Conquista;2933307
BA0192;SICX;Edifício Salvador Trade Center;-38,4536;-12,9839;BA;Salvador;2927408
BA0193;SIEI;Helicia;-38,42638889;-12,83916667;BA;Simões Filho;2930709
BA0194;SIIL;Civil Towers;-38,44833333;-12,98916667;BA;Salvador;2927408
BA0195;SIUK;Cruz;-38,31694444;-12,85722222;BA;Lauro de Freitas;2919207
BA0196;SIUT;Norberto Odebrecht;-38,43555556;-12,9625;BA;Salvador;2927408
BA0197;SIXN;Txai Resort Itacaré;-39,01111111;-14,37777778;BA;Itacaré;2914901
BA0198;SIXQ;Ford Camaçari;-38,27333333;-12,67361111;BA;Camaçari;2905701
BA0199;SIYC;Cesaroni;-38,31722222;-12,85916667;BA;Lauro de Freitas;2919207
BA0200;SIYY;Briogold C1;-39,29472222;-11,00222222;BA;Santaluz;2928000
BA0201;SJBD;Mundo Plaza;-38,46083333;-12,97916667;BA;Salvador;2927408
BA0202;SJFE;Condomínio Jacumã Ocean Resort;-39,10555556;-16,70305556;BA;Porto Seguro;2925303
BA0203;SJIA;Ipiaú;-39,69972222;-14,15333333;BA;Itagibá;2915205
BA0204;SJIB;Itabuna;-39,31972222;-14,82361111;BA;Itabuna;2914802
BA0205;SJJA;André Sampaio;-41,49055556;-12,65194444;BA;Palmeiras;2923506
BA0206;SJJE;Jequié;-40,10305556;-13,84027778;BA;Jequié;2918001
BA0207;SJKH;HELPN FAZENDA ANGICAL;-39,42027778;-10,90388889;BA;Nordestina;2922656
BA0208;SJNY;Iberostar Praia do Forte;-37,99083333;-12,54972222;BA;Mata de São João;2921005
BA0209;SJOB;Hospital da Bahia;-38,45083333;-12,9875;BA;Salvador;2927408
BA0210;SJOC;CEO;-38,45222222;-12,97944444;BA;Salvador;2927408
BA0211;SJVT;Alto do Rio Verde Trancoso;-39,09694444;-16,6;BA;Porto Seguro;2925303
BA0212;SNDN;Cemaden - CIGE ;-38,42555556;-12,94388889;BA;Salvador;2927408
BA0213;SNEM;Enseada;-38,64361111;-12,79555556;BA;Salvador;2927408
BA0214;SNQA;Lojas Guaibim;-39,06222222;-13,36333333;BA;Valença;2932903
BA0215;SNSN;Henrimar Táxi Aéreo;-38,36583333;-12,87;BA;Salvador;2927408
BA0216;SSDB;Fazenda Baviera;-39,82944444;-14,12111111;BA;Itagibá;2915205
BA0217;SSEY;Fazenda Umburanas;-39,86305556;-14,53;BA;Ibicuí;2912301
BA0218;SSIB;Ages Bonfim;-40,14611111;-10,51694444;BA;Senhor do Bonfim;2930105
BA0219;SSIW;Itamar Musse;-38,31666667;-12,87472222;BA;Lauro de Freitas;2919207
BA0220;SSMD;Maremanga;-38,64388889;-12,76333333;BA;Salvador;2927408
BA0221;SSQF;Frysk ;-37,63611111;-11,82777778;BA;Conde;2908606
BA0222;SSRI;Ilhota dos Coqueiros;-38,65;-12,76638889;BA;Salvador;2927408
BA0223;SSSO;Porto Seco;-38,84333333;-12,33638889;BA;Amélia Rodrigues;2901106
BA0224;SSWW;VR Aviation;-38,46888889;-12,98166667;BA;Salvador;2927408
BA0225;SSZI;Cidadelle;-39,24555556;-14,78666667;BA;Itabuna;2914802
BA0226;SSZZ;SESC;-38,6803;-12,8833;BA;Itaparica;2916104
BA0227;SWAT;Tauana;-39,16111111;-16,9575;BA;Prado;2925501
BA0228;SWDA;Centro Administrativo da Bahia - CAB;-38,43194444;-12,9475;BA;Salvador;2927408
BA0229;SWDL;Del Rey;-38,44;-12,99277778;BA;Salvador;2927408
BA0230;SWGK;André Guimarães;-38,30861111;-12,87527778;BA;Lauro de Freitas;2919207
BA0231;SWKY;Maravilha;-38,24944444;-12,81166667;BA;Camaçari;2905701
BA0232;SWLT;Loreto;-38,62055556;-12,75972222;BA;Salvador;2927408
BA0234;SWOD;Ondina;-38,50388889;-13,00916667;BA;Salvador;2927408
BA0235;SWRR;RR76 Clube Espanhol;-38,52027778;-13,00944444;BA;Salvador;2927408
BA0236;SWVA;Hospital Municipal de Salvador;-38,38944444;-12,89777778;BA;Salvador;2927408
BA0237;SWVE;Tree Bies Resort;-37,77555556;-12,23972222;BA;Entre Rios;2910503
BA0238;SWVP;Ages;-37,84472222;-10,69416667;BA;Paripiranga;2923803
BA0239;SWYZ;Bahiamido;-39,28416667;-13,10888889;BA;Laje;2918803
BA0240;SWZW;Grupo Petrópolis Alagoinhas;-38,44888889;-12,16361111;BA;Alagoinhas;2900702
BA0241;SNSL;Fazenda São Luiz;-46,24972222;-12,42527778;BA;Luís Eduardo Magalhães;2919553
BA0242;SITH;Fazenda Vitória;-45,87111111;-12,15111111;BA;Luís Eduardo Magalhães;2919553
BA0244;SJXZ;Antônio Covre;-39,42972222;-16,73416667;BA;Itabela;2914653
BA0246;SSOR;Ages Jacobina;-40,57472222;-11,15666667;BA;Jacobina;2917508
BA0247;SSGD;Fazenda Porta do Céu;-45,83888889;-14,11555556;BA;Jaborandi;2917359
BA0248;SWTX;Tertuliano Guedes de Pinho ;-39,29;-14,81;BA;Itabuna;2914802
BA0249;SWCR;Fazenda Canaã ;-45,56472222;-10,3525;BA;Formosa do Rio Preto;2911105
BA0250;SWXW;Fazenda Montani Bahia;-46,07555556;-13;BA;São Desidério;2928901
BA0252;SWBB;Castelli Fazenda Sobradinho;-46,09722222;-13,62027778;BA;Correntina;2909307
BA0256;SWBK;Fazenda Paladino;-45,8325;-13,08944444;BA;São Desidério;2928901
BA0257;SSTL;Fazenda São Sebastião;-46,25916667;-13,06833333;BA;São Desidério;2928901
BA0258;SWXR;Fazenda Flights Ranch;-44,06055556;-13,00555556;BA;Santana;2928208
BA0259;SNJH;JH Sementes;-46,14722222;-13,76833333;BA;Correntina;2909307
BA0260;SNVZ;Fazenda Flor da Serra;-46,17972222;-14,10083333;BA;Jaborandi;2917359
BA0261;SSFP;Fazenda Porto Rancho;-39,32027778;-16,37361111;BA;Santa Cruz Cabrália;2927705
BA0262;SNOD;Mucugê Village Resort Hotel;-39,07194444;-16,5;BA;Porto Seguro;2925303
BA0264;SNZQ;Yamana Gold;-40,51833333;-11,26;BA;Jacobina;2917508
BA0265;SSUQ;Fazenda Terra Morena;-45,25388889;-13,20361111;BA;Correntina;2909307
BA0267;SILY;Tabuleiro V;-45,375;-13,24444444;BA;Correntina;2909307
BA0268;SWAX;Fazenda Sassapão II;-45,84527778;-10,74888889;BA;Formosa do Rio Preto;2911105
BA0269;SSNS;Fazenda Pajuçara;-45,10472222;-13,18305556;BA;Correntina;2909307
BA0316;SSDE;Cardio Pulmonar;-38,50027778;-13,00611111;BA;Salvador;2927408
BA0322;SWZX;Selma Nunes;-42,5525;-13,09416667;BA;Macaúbas;2919801
BA0327;SWBI;Santa Colomba Cafés;-45,25138889;-14,62333333;BA;Cocos;2908101
BA0332;SNTB;Santa Colomba Agropecuária;-45,56111111;-14,77361111;BA;Cocos;2908101
BA0334;SWEV;Fazenda Cambara 1;-46,05222222;-13,60472222;BA;Correntina;2909307
BA0337;SJXO;Grupo DH;-45,55361111;-14,29555556;BA;Jaborandi;2917359
BA0339;SBOG;Fazenda Vereda Grande;-40,81694444;-14,78472222;BA;Vitória da Conquista;2933307
BA0344;SJCU;SJ Agropecuária;-45,88888889;-13,69444444;BA;Correntina;2909307
BA0350;SNOJ;Fazenda Paz;-45,74444444;-10,59166667;BA;Formosa do Rio Preto;2911105
BA0352;SBQO;Fazenda Paraíso;-39,17611111;-17,0275;BA;Prado;2925501
BA0355;SDAQ;Fazenda da Vida;-39,1;-12,51222222;BA;Cabaceiras do Paraguaçu;2904852
BA0356;SWEB;Bahiagliding;-45,69916667;-11,26111111;BA;Formosa do Rio Preto;2911105
BA0357;SBQB;Fazenda Pedrinhas II;-45,07694444;-13,26194444;BA;Correntina;2909307
BA9001;SNHM;HELPN Morro da Gavazza;-38,53083333;-13,00833333;BA;Salvador;2927408
CE0001;SBFZ;Pinto Martins;-38,53222222;-3,775833333;CE;Fortaleza;2304400
CE0002;SBJU;Orlando Bezerra de Menezes;-39,26944444;-7,219166667;CE;Juazeiro do Norte;2307304
CE0003;SBJE;Comandante Ariston Pessoa;-40,35805556;-2,906666667;CE;Cruz;2304251
CE0004;SBAC;Regional de Aracati;-37,80472222;-4,568611111;CE;Aracati;2301109
CE0005;SNWS;Crateús;-40,70416667;-5,211111111;CE;Crateús;2304103
CE0006;SWBE;WALFRIDO SALMITO DE ALMEIDA;-40,88333333;-4,05;CE;São Benedito;2312304
CE0007;SNIG;Iguatu;-39,29861111;-6,347777778;CE;Iguatu;2305506
CE0008;SDZG;Pedro Teixeira Castelo Regional Tauá;-40,2975;-5,933333333;CE;Tauá;2313302
CE0009;SNCS;Campos Sales;-40,36416667;-7,049444444;CE;Campos Sales;2302701
CE0010;SNQX;Quixadá;-38,98777778;-4,978888889;CE;Quixadá;2311306
CE0011;SNWC;Aeroporto de Camocim;-40,85888889;-2,895833333;CE;Camocim;2302602
CE0013;SNOB;Aeródromo Público de Sobral;-40,33666667;-3,678888889;CE;Sobral;2312908
CE0014;SDGQ;Jeová Gomes;-38,14833333;-5,201111111;CE;Limoeiro do Norte;2307601
CE0015;SIKI;Cialne Irauçuba;-39,95166667;-3,754444444;CE;Irauçuba;2306108
CE0016;SIUH;Fazenda Flores;-40,2342;-5,0492;CE;Tamboril;2313203
CE0017;SJCM;Catuleve;-38,37916667;-3,939722222;CE;Aquiraz;2301000
CE0018;SJDS;Dias Branco;-38,48916667;-3,917222222;CE;Eusébio;2304285
CE0019;SJEV;Evanderto Almeida;-39,84416667;-6,989166667;CE;Assaré;2301604
CE0020;SJND;Darinha;-38,24277778;-4,109722222;CE;Cascavel;2303501
CE0022;SNFF;Feijó;-38,61694444;-3,809444444;CE;Fortaleza;2304400
CE0023;SNJC;Cialne Umirim;-39,40861111;-3,694722222;CE;Umirim;2313757
CE0024;SSWL;Luiz Aragão;-41,02333333;-3,74;CE;Tianguá;2313401
CE0025;SWYL;Fazenda Carrapato;-39,64361111;-3,511111111;CE;Itapipoca;2306405
CE0026;SDBQ;Hospital São Mateus;-38,47944444;-3,741666667;CE;Fortaleza;2304400
CE0027;SDDU;Duets;-38,4875;-3,741388889;CE;Fortaleza;2304400
CE0028;SDFR;Riomar Fortaleza;-38,47361111;-3,741111111;CE;Fortaleza;2304400
CE0029;SDKN;Chopper Solution;-38,4425;-3,845;CE;Eusébio;2304285
CE0030;SDRO;Darinha;-38,24805556;-4,111944444;CE;Cascavel;2303501
CE0031;SIAH;Haras RM;-38,43472222;-3,913055556;CE;Aquiraz;2301000
CE0032;SIBE;Marina Park;-38,5317;-3,7186;CE;Fortaleza;2304400
CE0033;SIHM;Dragão do Ar;-38,43361111;-3,801666667;CE;Fortaleza;2304400
CE0035;SIKE;Wobben Windpower;-38,84805556;-3,620277778;CE;Caucaia;2303709
CE0036;SION;Tibagi;-38,95166667;-4,251388889;CE;Guaramiranga;2305100
CE0037;SIQN;Chica Doce;-38,32777778;-4,043888889;CE;Pindoretama;2310852
CE0038;SISH;Vega;-38,54222222;-3,72;CE;Fortaleza;2304400
CE0039;SITZ;ITC Central Park I;-38,47333333;-3,739166667;CE;Fortaleza;2304400
CE0040;SIVL;Del Rio;-38,59277778;-3,865555556;CE;Maracanaú;2307650
CE0041;SIYG;Gorduras e Margarinas Especiais - GME;-38,4742;-3,7192;CE;Fortaleza;2304400
CE0042;SJED;Metaneide;-38,59972222;-3,841944444;CE;Maracanaú;2307650
CE0043;SJFS;Instituto Dr. José Frota;-38,5317;-3,7347;CE;Fortaleza;2304400
CE0044;SJQE;Sertão Central;-39,26138889;-5,181111111;CE;Quixeramobim;2311405
CE0045;SJTI;Josidith;-38,48361111;-4,133888889;CE;Horizonte;2305233
CE0046;SJVH;Condomínio Mansão Macedo;-38,50111111;-3,729444444;CE;Fortaleza;2304400
CE0047;SJWK;FIEC;-38,50888889;-3,739444444;CE;Fortaleza;2304400
CE0048;SNDL;Luciano Cavalcante;-39,12611111;-3,345833333;CE;Paraipaba;2310258
CE0049;SNDO;Lagoa Redonda;-38,4606;-3,8181;CE;Fortaleza;2304400
CE0050;SNHB;Base de Paracuru;-39,01166667;-3,402222222;CE;Paracuru;2310209
CE0051;SNKW;Monteflor;-38,94277778;-4,257222222;CE;Guaramiranga;2305100
CE0052;SNMG;Miguel Dias I;-38,48611111;-3,766388889;CE;Fortaleza;2304400
CE0054;SNSX;Apodi Quixeré;-37,76777778;-5,034166667;CE;Quixeré;2311504
CE0055;SNUR;Iguatemi Empresarial;-38,49083333;-3,753888889;CE;Fortaleza;2304400
CE0056;SNYG;Naturágua;-38,47361111;-3,831944444;CE;Fortaleza;2304400
CE0057;SSDJ;Dias Branco;-38,49972222;-3,745277778;CE;Fortaleza;2304400
CE0058;SSGI;LC CORPORATE GREEN TOWER;-38,50444444;-3,726666667;CE;Fortaleza;2304400
CE0059;SSID;Apodi;-38,85027778;-3,668333333;CE;Caucaia;2303709
CE0060;SSMM;MACAÉ;-40,2844;-6,1042;CE;Tauá;2313302
CE0061;SSWJ;Studart;-37,79472222;-4,457222222;CE;Fortim;2304459
CE0062;SSYJ;BOISA;-38,8897;-3,9681;CE;Maranguape;2307700
CE0063;SSZC;Aquiraz Riviera;-38,32888889;-3,923888889;CE;Aquiraz;2301000
CE0064;SWGH;Corporate Plaza Business Center;-38,50027778;-3,735;CE;Fortaleza;2304400
CE0065;SWHV;Construtora G e F;-38,53388889;-3,821111111;CE;Fortaleza;2304400
CE0066;SWJE;Solar Volta da Jurema;-38,48944444;-3,724166667;CE;Fortaleza;2304400
CE0067;SWKZ;Central Park Business;-38,49;-3,747222222;CE;Fortaleza;2304400
CE0068;SWQF;Miguel Dias III;-38,98138889;-4,238333333;CE;Guaramiranga;2305100
CE0069;SWTW;BS Tower;-38,51583333;-3,731111111;CE;Fortaleza;2304400
CE0070;SWVG;Riacho Verde;-40,29833333;-5,970833333;CE;Tauá;2313302
CE0071;SWYT;BS Design II;-38,49944444;-3,737222222;CE;Fortaleza;2304400
CE0072;SSQN;BS Design;-38,49944444;-3,7375;CE;Fortaleza;2304400
CE0073;SIHU;PFB;-38,32444444;-3,925555556;CE;Aquiraz;2301000
CE0074;SNZX;WSTC;-38,47972222;-3,788055556;CE;Fortaleza;2304400
CE0075;SWYP;Platinum Corporate ;-38,50944444;-3,733055556;CE;Fortaleza;2304400
CE0076;SIIF;Carmel Hoteis;-38,90388889;-3,506111111;CE;São Gonçalo do Amarante;2312403
CE0078;SSVT;Aníbal;-37,94277778;-4,828333333;CE;Russas;2311801
CE0079;SNJG;Jardim Metropolitano;-38,48111111;-3,867222222;CE;Eusébio;2304285
CE0099;SJWH;Hospital Regional Norte;-40,36944444;-3,676666667;CE;Sobral;2312908
CE0134;SNBO;Botelho Belchior;-39,03416667;-4,378611111;CE;Aratuba;2301406
CE0135;SIFH;Hospital Regional do Vale do Jaguaribe;-38,14833333;-5,118611111;CE;Limoeiro do Norte;2307601
DF0001;SBBR;Presidente Juscelino Kubitschek;-47,91861111;-15,87111111;DF;Brasília;5300108
DF0003;SDZF;Fazenda Lamarão;-47,4675;-15,98416667;DF;Brasília;5300108
DF0004;SINA;Asas do Ar;-47,57388889;-15,61027778;DF;Brasília;5300108
DF0005;SIQE;Brasília;-47,72722222;-15,93722222;DF;Brasília;5300108
DF0006;SJXU;Fazenda Coperbrás;-47,5397;-15,7508;DF;Brasília;5300108
DF0007;SSGP;Piquet;-47,80944444;-15,85444444;DF;Brasília;5300108
DF0008;SSWB;COOPADF;-47,55805556;-16,01444444;DF;Brasília;5300108
DF0009;SDFG;CADF;-48,08388889;-15,83611111;DF;Brasília;5300108
DF0010;SDHH;Base Resgate;-47,90611111;-15,775;DF;Brasília;5300108
DF0011;SDZA;Península;-47,86666667;-15,83055556;DF;Brasília;5300108
DF0012;SIHQ;Residência Oficial de Águas Claras I;-48,02888889;-15,82916667;DF;Brasília;5300108
DF0013;SIIY;Condomínio Brasil 21;-47,89388889;-15,79277778;DF;Brasília;5300108
DF0014;SJWY;Parqway;-47,97305556;-15,91083333;DF;Brasília;5300108
DF0015;SNAW;SENAI/SESI/CNI;-47,87944444;-15,79055556;DF;Brasília;5300108
DF0016;SNCN;Parque Cidade ;-47,89361111;-15,79555556;DF;Brasília;5300108
DF0017;SNHF;Figaro;-47,81694444;-15,77361111;DF;Brasília;5300108
DF0018;SSOH;Home;-47,91;-15,83527778;DF;Brasília;5300108
DF0019;SWDF;Residência Oficial de Águas Claras II;-48,02305556;-15,8275;DF;Brasília;5300108
DF0020;SWSW;Toca PCDF;-47,91305556;-15,77972222;DF;Brasília;5300108
DF0021;SDCB;Centro Brasileiro de Aviação Agrícola Experimental e Recreativo (CBAAER);-47,70277778;-15,77333333;DF;Brasília;5300108
ES0001;SBVT;Eurico de Aguiar Salles;-40,28638889;-20,25805556;ES;Vitória;3205309
ES0002;SNLN;Aeroporto Municipal de Linhares;-40,06888889;-19,35444444;ES;Linhares;3203205
ES0003;SNMX;São Mateus;-39,83361111;-18,72138889;ES;São Mateus;3204906
ES0004;SNCX;Colatina;-40,58444444;-19,48444444;ES;Colatina;3201506
ES0005;SNBG;Baixo Guandu-Aimorés;-41,04194444;-19,49888889;ES;Baixo Guandu;3200805
ES0006;SNKI;Aeródromo de Cachoeiro do Itapemirim;-41,18638889;-20,83527778;ES;Cachoeiro de Itapemirim;3201209
ES0007;SNGA;Guarapari;-40,49166667;-20,64638889;ES;Guarapari;3202405
ES0008;SIFV;Primo Bitti;-40,10083333;-19,82638889;ES;Aracruz;3200607
ES0009;SIVU;João Monteiro;-40,3325;-20,42305556;ES;Vila Velha;3205200
ES0010;SWBQ;GERALDO ALVINO COVRE;-40,17583333;-18,46333333;ES;Pinheiros;3204104
ES0011;SWZH;Fazenda XV de Outubro;-40,66722222;-19,46416667;ES;Colatina;3201506
ES0012;SDUV;Columbia;-40,23222222;-20,17694444;ES;Serra;3205002
ES0013;SDYL;Linhares Geração S/A;-39,80194444;-19,53277778;ES;Linhares;3203205
ES0014;SICO;Columbia II;-40,41111111;-19,9375;ES;Fundão;3202207
ES0015;SIGD;Guidoni;-40,63027778;-19,19027778;ES;São Domingos do Norte;3204658
ES0016;SIHC;Cel PM Cícero Dantas dos Santos;-40,3125;-20,29361111;ES;Vitória;3205309
ES0017;SIHR;Vilacóptero II;-40,37333333;-20,50305556;ES;Vila Velha;3205200
ES0018;SINF;N&F;-40,27694444;-20,23055556;ES;Serra;3205002
ES0019;SJAE;Hospital Estadual Dr. Jayme Santos Neves;-40,2281;-20,2011;ES;Serra;3205002
ES0020;SJIE;Residência Oficial;-40,26916667;-20,32722222;ES;Vila Velha;3205200
ES0021;SNBP;Praia da Costa;-40,28972222;-20,34333333;ES;Vila Velha;3205200
ES0022;SNWY;Rodoviária ;-40,35305556;-20,32194444;ES;Vitória;3205309
ES0023;SSXJ;Unidade de Tratamento de Gás de Cacimbas (UTGC);-39,75833333;-19,46583333;ES;Linhares;3203205
ES0024;SWUM;Praia Grande;-40,17888889;-20,03777778;ES;Fundão;3202207
ES0026;SNTW;PeterFrut;-41,08277778;-20,39972222;ES;Venda Nova do Imigrante;3205069
ES0046;SDGU;Grotta Del Caravaggio;-40,65722222;-19,91361111;ES;Santa Teresa;3204609
GO0001;SBGO;SANTA GENOVEVA;-49,22111111;-16,6325;GO;Goiânia;5208707
GO0002;SBNV;AERÓDROMO NACIONAL DE AVIAÇÃO;-49,34944444;-16,62555556;GO;Goiânia;5208707
GO0003;SBCN;Caldas Novas;-48,61;-17,72472222;GO;Caldas Novas;5204508
GO0004;SWNS;ANAPOLIS;-48,92805556;-16,3625;GO;Anápolis;5201108
GO0005;SDOV;Mozarlândia;-50,57055556;-14,74472222;GO;Mozarlândia;5214002
GO0006;SJQN;Quirinópolis;-50,40916667;-18,44611111;GO;Quirinópolis;5218508
GO0008;SWJW;JATAI;-51,77527778;-17,83;GO;Jataí;5211909
GO0009;SWLC;GEN. LEITE DE CASTRO;-50,95611111;-17,83472222;GO;Rio Verde;5218805
GO0010;SWPZ;Oriçanga de Abreu;-46,34527778;-14,11805556;GO;Posse;5218300
GO0011;SWUA;SAO MIGUEL DO ARAGUAIA;-50,20583333;-13,33388889;GO;São Miguel do Araguaia;5220207
GO0012;SWWA;PORANGATU;-49,15722222;-13,40444444;GO;Porangatu;5218003
GO0013;SWWU;URUAÇU;-49,0911;-14,5447;GO;Uruaçu;5221601
GO0014;SWFR;FORMOSA;-47,34527778;-15,55611111;GO;Formosa;5208004
GO0015;SWKT;Catalão;-47,89944444;-18,21694444;GO;Catalão;5205109
GO0016;SWNQ;NIQUELANDIA;-48,49194444;-14,43638889;GO;Niquelândia;5214606
GO0017;SWNH;ARUANÃ;-51,04833333;-14,93305556;GO;Aruanã;5202502
GO0018;SNMH;Pirenópolis;-48,98027778;-15,84805556;GO;Pirenópolis;5217302
GO0019;SWIQ;Minaçu;-48,20055556;-13,55055556;GO;Minaçu;5213087
GO0020;SDXF;Alto Paraíso;-47,5303;-14,1192;GO;Alto Paraíso de Goiás;5200605
GO0023;SWCB;Campos Belos;-46,77472222;-13,00888889;GO;Campos Belos;5204904
GO0024;SWCZ;CERES ;-49,60472222;-15,34472222;GO;Ceres;5205406
GO0025;SWUZ;BRIGADEIRO ARARIPE MACEDO;-47,96861111;-16,26166667;GO;Luziânia;5212501
GO0029;SWPR;PIRES DO RIO;-48,33472222;-17,31916667;GO;Pires do Rio;5217401
GO0030;SJVO;Aragarças;-52,24527778;-15,89916667;GO;Aragarças;5201702
GO0033;SWME;MINEIROS;-52,55611111;-17,55194444;GO;Mineiros;5213103
GO0035;SBIT;Hidrelétrica de Itumbiara;-49,21416667;-18,445;GO;Itumbiara;5211503
GO0036;SDBP;Fazenda Pontal;-51,11611111;-15,73805556;GO;Santa Fé de Goiás;5219258
GO0037;SDCH;Fazenda Rosa dos Ventos;-49,8464;-18,3017;GO;Itumbiara;5211503
GO0038;SDFI;Fazenda Rio Crixás;-50,01416667;-13,73805556;GO;Mundo Novo;5214051
GO0039;SDHK;Fazenda Tulipa;-49,04638889;-14,11055556;GO;Campinorte;5204706
GO0040;SDLW;Fazenda Colorado;-50,84944444;-14,98194444;GO;Aruanã;5202502
GO0041;SDMW;Fazenda Karajá;-50,68222222;-14,11222222;GO;Nova Crixás;5214838
GO0042;SDPH;Fazenda Piratininga;-50,33222222;-12,82194444;GO;São Miguel do Araguaia;5220207
GO0043;SDQF;Fazenda Floresta;-50,69444444;-17,59805556;GO;Santo Antônio da Barra;5219712
GO0044;SDRD;Fazenda Andorinha;-49,08861111;-13,78194444;GO;Estrela do Norte;5207501
GO0045;SIAG;Fazenda Goiasa;-49,7056;-18,0336;GO;Goiatuba;5209101
GO0046;SICW;Fazenda Santa Fé;-47,82527778;-17,455;GO;Campo Alegre de Goiás;5204805
GO0047;SIGF;Rumenos Sarkis Simão;-48,24333333;-15,13972222;GO;Padre Bernardo;5215603
GO0048;SIGN;ACGC;-48,23222222;-15,04527778;GO;Mimoso de Goiás;5213053
GO0049;SIGS;Fazenda São Francisco;-50,01;-13,91944444;GO;Mundo Novo;5214051
GO0050;SIIZ;Fazenda Iporanga;-49,47305556;-13,75833333;GO;Mutunópolis;5214101
GO0051;SIMR;Fazendas Reunidas;-51,15611111;-17,75083333;GO;Rio Verde;5218805
GO0052;SINT;Fazenda Santa Adélia;-49,37944444;-15,19472222;GO;Santa Isabel;5219357
GO0053;SINV;Fazenda Nova Baús;-53,09861111;-18,18805556;GO;Mineiros;5213103
GO0054;SISD;Fazenda São Sebastião;-51,27388889;-18,14527778;GO;Aparecida do Rio Doce;5201454
GO0055;SISK;Fazenda Cimal;-52,04722222;-18,86472222;GO;Aporé;5201504
GO0056;SITR;Fazenda Tamboril;-49,73722222;-18,09972222;GO;Bom Jesus de Goiás;5203500
GO0057;SITU;Fazenda Santa Genoveva;-50,33833333;-17,945;GO;Turvelândia;5221551
GO0058;SIVP;Bela Manhã;-50,53583333;-14,44083333;GO;Nova Crixás;5214838
GO0059;SIWN;Fazenda Vargem das Flores;-49,58222222;-17,84777778;GO;Goiatuba;5209101
GO0060;SIWR;Fazenda Amazonas;-50,4903;-13,8008;GO;Nova Crixás;5214838
GO0061;SIXG;Fazenda Pouso Alegre;-47,4625;-18,03083333;GO;Catalão;5205109
GO0062;SIYF;Fazenda São José;-52,29416667;-18,23305556;GO;Serranópolis;5220504
GO0063;SIYK;Fazenda Sorriso Metálico;-48,21527778;-17,45666667;GO;Urutaí;5221809
GO0064;SIYO;Fazenda Goiás Barreiro;-51,30638889;-17,25555556;GO;Montividiu;5213756
GO0065;SJAI;Fazenda Davilândia;-48,75027778;-13,185;GO;Montividiu do Norte;5213772
GO0066;SJAR;Fazenda Araçatuba;-50,41111111;-14,53;GO;Nova Crixás;5214838
GO0067;SJAV;Aerocéu Aviação Agrícola;-52,65333333;-18,38888889;GO;Chapadão do Céu;5205471
GO0068;SJBZ;Fazenda Três Barras;-51,11;-18,95916667;GO;Itarumã;5211305
GO0069;SJCP;Fazenda São Roberto;-50,8456;-17,0678;GO;Paraúna;5216403
GO0070;SJER;Fazenda Canadá;-50,33861111;-17,36166667;GO;Acreúna;5200134
GO0071;SJFO;Fazenda Sorriso;-50,13861111;-16,16472222;GO;Mossâmedes;5213905
GO0072;SJFW;Fazenda São Francisco;-49,24444444;-15,85444444;GO;São Francisco de Goiás;5219902
GO0073;SJGL;Comandante Zequinha / Grand Lake;-48,01027778;-16,67166667;GO;Luziânia;5212501
GO0074;SJGR;Santa Maria;-46,65694444;-14,80333333;GO;Flores de Goiás;5207907
GO0075;SJGY;Fazenda Barriguda;-46,74361111;-13,70833333;GO;São Domingos;5219803
GO0076;SJHH;Fazenda Poruína;-52,21722222;-18,11972222;GO;Serranópolis;5220504
GO0077;SJIY;Fazenda Iaciara;-46,68416667;-14,14138889;GO;Iaciara;5209903
GO0078;SJJO;João de Oliveira Bueno;-47,11555556;-13,1925;GO;Monte Alegre de Goiás;5213509
GO0079;SJJW;Fazenda Canamari;-50,38111111;-18,54805556;GO;Quirinópolis;5218508
GO0080;SJLG;Fazenda Reunidas Pedreira;-51,49472222;-17,24083333;GO;Caiapônia;5204409
GO0081;SJNV;Fazenda São Francisco;-50,25638889;-18,43027778;GO;Gouvelândia;5209150
GO0082;SJNX;Cosmos Aviação Agrícola;-52,63;-18,40777778;GO;Chapadão do Céu;5205471
GO0083;SJRR;Fazenda Barreiro;-50,95527778;-17,02194444;GO;Paraúna;5216403
GO0084;SJSN;Fazenda Carvalho;-49,36444444;-14,83722222;GO;São Luiz do Norte;5220157
GO0085;SJSR;Fazenda Santa Rosa;-49,75666667;-13,99361111;GO;Mara Rosa;5212808
GO0086;SJSX;Fazenda Forquilha;-50,83666667;-15,21638889;GO;Matrinchã;5212956
